name,njss_count,top_url,domain,platform_n,bid_url,sample_url,fetched_at,prefecture,category,is_new
稲敷市役所,3100,,,0,,https://www2.njss.info/organizations/proc/5517,2026-08-02,茨城県,地方公共団体,0
大阪市役所 契約管財局,3097,,,0,,https://www2.njss.info/organizations/proc/1813,2026-08-02,大阪府,地方公共団体,0
亀岡市役所,3090,,,0,,https://www2.njss.info/organizations/proc/4863,2026-08-02,京都府,地方公共団体,0
揖斐郡揖斐川町役場,3088,,,0,,https://www2.njss.info/organizations/proc/6069,2026-08-02,岐阜県,地方公共団体,0
加東市役所,3082,,,0,,https://www2.njss.info/organizations/proc/5603,2026-08-02,兵庫県,地方公共団体,0
岡山大学,3082,,,0,,https://www2.njss.info/organizations/proc/264,2026-08-02,岡山県,国・省庁,0
小矢部市役所,3080,,,0,,https://www2.njss.info/organizations/proc/5693,2026-08-02,富山県,地方公共団体,0
対馬市役所,3077,,,0,,https://www2.njss.info/organizations/proc/5824,2026-08-02,長崎県,地方公共団体,0
北海道庁 日高振興局,3077,,,0,,https://www2.njss.info/organizations/proc/7437,2026-08-02,北海道,地方公共団体,0
網走市役所,3074,,,0,,https://www2.njss.info/organizations/proc/5489,2026-08-02,北海道,地方公共団体,0
防衛省(MOD) 航空自衛隊 新田原基地 第5航空団,3072,,,0,,https://www2.njss.info/organizations/proc/4047,2026-08-02,宮崎県,国・省庁,0
防衛省(MOD) 航空自衛隊 市ヶ谷基地 航空中央業務隊,3070,,,0,,https://www2.njss.info/organizations/proc/4068,2026-08-02,東京都,国・省庁,0
最高裁判所 福岡高等裁判所 宮崎地方裁判所,3067,,,0,,https://www2.njss.info/organizations/proc/3966,2026-08-02,宮崎県,国・省庁,0
豊見城市役所,3065,,,0,,https://www2.njss.info/organizations/proc/5052,2026-08-02,沖縄県,地方公共団体,0
新座市役所,3051,,,0,,https://www2.njss.info/organizations/proc/4659,2026-08-02,埼玉県,地方公共団体,0
公立大学法人大阪 大阪公立大学 大阪公立大学医学部附属病院,3051,,,0,,https://www2.njss.info/organizations/proc/1828,2026-08-02,大阪府,国・省庁,0
家畜改良センター(NLBC),3047,,,0,,https://www2.njss.info/organizations/proc/294,2026-08-02,福島県,国・省庁,0
国立文化財機構(NICH),3047,,,0,,https://www2.njss.info/organizations/proc/228,2026-08-02,東京都,国・省庁,0
徳島大学,3046,,,0,,https://www2.njss.info/organizations/proc/254,2026-08-02,徳島県,国・省庁,0
香美市役所,3046,,,0,,https://www2.njss.info/organizations/proc/6192,2026-08-02,高知県,地方公共団体,0
東京都動物園協会,3044,,,0,,https://www2.njss.info/organizations/proc/6110,2026-08-02,東京都,国・省庁,1
安芸市役所,3043,,,0,,https://www2.njss.info/organizations/proc/6512,2026-08-02,高知県,地方公共団体,0
銚子市役所,3038,,,0,,https://www2.njss.info/organizations/proc/4818,2026-08-02,千葉県,地方公共団体,0
吾川郡いの町役場,3024,,,0,,https://www2.njss.info/organizations/proc/6194,2026-08-02,高知県,地方公共団体,0
郡上市役所,3022,,,0,,https://www2.njss.info/organizations/proc/5616,2026-08-02,岐阜県,地方公共団体,0
鳥取大学,3021,,,0,,https://www2.njss.info/organizations/proc/255,2026-08-02,鳥取県,国・省庁,0
横手市役所,3014,,,0,,https://www2.njss.info/organizations/proc/4950,2026-08-02,秋田県,地方公共団体,0
北海道庁 釧路総合振興局,3014,,,0,,https://www2.njss.info/organizations/proc/7445,2026-08-02,北海道,地方公共団体,0
鉾田市役所,3014,,,0,,https://www2.njss.info/organizations/proc/4932,2026-08-02,茨城県,地方公共団体,0
防衛省(MOD) 航空自衛隊 小牧基地 第1輸送航空隊,3012,,,0,,https://www2.njss.info/organizations/proc/4055,2026-08-02,愛知県,国・省庁,0
大阪市役所 財政局,3002,,,0,,https://www2.njss.info/organizations/proc/1812,2026-08-02,大阪府,地方公共団体,0
備前市役所,2997,,,0,,https://www2.njss.info/organizations/proc/4792,2026-08-02,岡山県,地方公共団体,0
東京都都市づくり公社,2991,,,0,,https://www2.njss.info/organizations/proc/6109,2026-08-02,東京都,国・省庁,0
復興庁,2985,,,0,,https://www2.njss.info/organizations/proc/4742,2026-08-02,東京都,国・省庁,0
東京都道路整備保全公社,2982,,,0,,https://www2.njss.info/organizations/proc/4825,2026-08-02,東京都,国・省庁,0
国土交通省(MLIT) 東北地方整備局 福島河川国道事務所,2975,,,0,,https://www2.njss.info/organizations/proc/1088,2026-08-02,福島県,国・省庁,0
臼杵市役所,2970,,,0,,https://www2.njss.info/organizations/proc/5876,2026-08-02,大分県,地方公共団体,0
浅口市役所,2970,,,0,,https://www2.njss.info/organizations/proc/5742,2026-08-02,岡山県,地方公共団体,0
滝川市役所,2969,,,0,,https://www2.njss.info/organizations/proc/5491,2026-08-02,北海道,地方公共団体,0
経済産業省(METI) 関東経済産業局,2969,,,0,,https://www2.njss.info/organizations/proc/732,2026-08-02,埼玉県,国・省庁,0
厚生労働省(MHLW) 新潟労働局,2966,,,0,,https://www2.njss.info/organizations/proc/585,2026-08-02,新潟県,国・省庁,0
三浦市役所,2966,,,0,,https://www2.njss.info/organizations/proc/5547,2026-08-02,神奈川県,地方公共団体,0
鹿嶋市役所,2963,,,0,,https://www2.njss.info/organizations/proc/4924,2026-08-02,茨城県,地方公共団体,0
厚生労働省(MHLW) 神奈川労働局,2959,,,0,,https://www2.njss.info/organizations/proc/575,2026-08-02,神奈川県,国・省庁,0
下松市役所,2950,,,0,,https://www2.njss.info/organizations/proc/5016,2026-08-02,山口県,地方公共団体,0
広島県警察本部,2950,,,0,,https://www2.njss.info/organizations/proc/1651,2026-08-02,広島県,地方公共団体,0
九州工業大学,2949,,,0,,https://www2.njss.info/organizations/proc/245,2026-08-02,福岡県,国・省庁,0
千歳市役所,2941,,,0,,https://www2.njss.info/organizations/proc/4939,2026-08-02,北海道,地方公共団体,0
内閣府(CAO) 国家公安委員会 警察庁 東北管区警察局,2940,,,0,,https://www2.njss.info/organizations/proc/311,2026-08-02,宮城県,国・省庁,0
全国健康保険協会 北海道支部,2931,,,0,,https://www2.njss.info/organizations/proc/1589,2026-08-02,北海道,国・省庁,0
農林水産省(MAFF) 水産庁,2930,,,0,,https://www2.njss.info/organizations/proc/297,2026-08-02,東京都,国・省庁,0
糟屋郡須恵町役場,2928,,,0,,https://www2.njss.info/organizations/proc/6085,2026-08-02,福岡県,地方公共団体,0
太宰府市役所,2926,,,0,,https://www2.njss.info/organizations/proc/4848,2026-08-02,福岡県,地方公共団体,0
大阪市役所 鶴見区役所,2925,,,0,,https://www2.njss.info/organizations/proc/1867,2026-08-02,大阪府,地方公共団体,0
南松浦郡新上五島町役場,2922,,,0,,https://www2.njss.info/organizations/proc/6097,2026-08-02,長崎県,地方公共団体,0
国立病院機構 中国四国グループ 呉医療センター・中国がんセンター,2921,,,0,,https://www2.njss.info/organizations/proc/831,2026-08-02,広島県,国・省庁,0
塩尻市役所,2919,,,0,,https://www2.njss.info/organizations/proc/4986,2026-08-02,長野県,地方公共団体,0
天童市役所,2915,,,0,,https://www2.njss.info/organizations/proc/4907,2026-08-02,山形県,地方公共団体,0
塩竈市役所,2912,,,0,,https://www2.njss.info/organizations/proc/4635,2026-08-02,宮城県,地方公共団体,0
栗東市役所,2907,,,0,,https://www2.njss.info/organizations/proc/4901,2026-08-02,滋賀県,地方公共団体,0
平川市役所,2904,,,0,,https://www2.njss.info/organizations/proc/5498,2026-08-02,青森県,地方公共団体,0
志木市役所,2901,,,0,,https://www2.njss.info/organizations/proc/4783,2026-08-02,埼玉県,地方公共団体,0
指宿市役所,2900,,,0,,https://www2.njss.info/organizations/proc/5883,2026-08-02,鹿児島県,地方公共団体,0
須坂市役所,2897,,,0,,https://www2.njss.info/organizations/proc/4990,2026-08-02,長野県,地方公共団体,0
河北郡津幡町役場,2893,,,0,,https://www2.njss.info/organizations/proc/5698,2026-08-02,石川県,地方公共団体,0
山形県警察本部,2892,,,0,,https://www2.njss.info/organizations/proc/340,2026-08-02,山形県,地方公共団体,0
かほく市役所,2887,,,0,,https://www2.njss.info/organizations/proc/5695,2026-08-02,石川県,地方公共団体,0
愛知県住宅供給公社,2885,,,0,,https://www2.njss.info/organizations/proc/4373,2026-08-02,愛知県,地方公共団体,1
厚生労働省(MHLW) 愛知労働局,2875,,,0,,https://www2.njss.info/organizations/proc/558,2026-08-02,愛知県,国・省庁,0
信州大学,2873,,,0,,https://www2.njss.info/organizations/proc/5368,2026-08-02,長野県,国・省庁,0
小林市役所,2861,,,0,,https://www2.njss.info/organizations/proc/5881,2026-08-02,宮崎県,地方公共団体,0
下呂市役所,2860,,,0,,https://www2.njss.info/organizations/proc/5617,2026-08-02,岐阜県,地方公共団体,0
環境省(MOE) 原子力規制委員会 【［閉鎖］原子力安全基盤機構(JNES)】,2860,,,0,,https://www2.njss.info/organizations/proc/723,2026-08-02,東京都,国・省庁,1
防衛省(MOD) 海上自衛隊 下関基地隊,2856,,,0,,https://www2.njss.info/organizations/proc/75,2026-08-02,山口県,国・省庁,0
国立病院機構 東海北陸グループ 名古屋医療センター,2854,,,0,,https://www2.njss.info/organizations/proc/891,2026-08-02,愛知県,国・省庁,0
最高裁判所 福岡高等裁判所 那覇地方裁判所,2851,,,0,,https://www2.njss.info/organizations/proc/3967,2026-08-02,沖縄県,国・省庁,0
下都賀郡壬生町役場,2851,,,0,,https://www2.njss.info/organizations/proc/5528,2026-08-02,栃木県,地方公共団体,0
北海道庁 胆振総合振興局,2846,,,0,,https://www2.njss.info/organizations/proc/7436,2026-08-02,北海道,地方公共団体,0
東京都公立大学法人 東京都立大学,2842,,,0,,https://www2.njss.info/organizations/proc/4417,2026-08-02,東京都,国・省庁,0
北海道庁 宗谷総合振興局,2834,,,0,,https://www2.njss.info/organizations/proc/7442,2026-08-02,北海道,地方公共団体,0
デジタル庁,2833,,,0,,https://www2.njss.info/organizations/proc/7854,2026-08-02,東京都,国・省庁,0
古賀市役所,2828,,,0,,https://www2.njss.info/organizations/proc/4852,2026-08-02,福岡県,地方公共団体,0
恵庭市役所,2826,,,0,,https://www2.njss.info/organizations/proc/4941,2026-08-02,北海道,地方公共団体,0
防衛省(MOD) 航空自衛隊 岐阜基地,2821,,,0,,https://www2.njss.info/organizations/proc/7661,2026-08-02,岐阜県,国・省庁,0
埼玉県立病院機構,2812,,,0,,https://www2.njss.info/organizations/proc/7870,2026-08-02,埼玉県,地方公共団体,0
那須烏山市役所,2807,,,0,,https://www2.njss.info/organizations/proc/6020,2026-08-02,栃木県,地方公共団体,0
財務省(MOF) 国税庁(NTA) 高松国税局,2805,,,0,,https://www2.njss.info/organizations/proc/435,2026-08-02,香川県,国・省庁,0
農林水産省(MAFF) 動物検疫所,2803,,,0,,https://www2.njss.info/organizations/proc/299,2026-08-02,神奈川県,国・省庁,0
最高裁判所 福岡高等裁判所 長崎地方裁判所,2802,,,0,,https://www2.njss.info/organizations/proc/3962,2026-08-02,長崎県,国・省庁,0
名古屋市住宅供給公社,2795,,,0,,https://www2.njss.info/organizations/proc/4372,2026-08-02,愛知県,地方公共団体,1
羽島郡笠松町役場,2790,,,0,,https://www2.njss.info/organizations/proc/6070,2026-08-02,岐阜県,地方公共団体,0
内閣府(CAO) 国家公安委員会 警察庁 中部管区警察局,2783,,,0,,https://www2.njss.info/organizations/proc/306,2026-08-02,愛知県,国・省庁,0
防衛省(MOD) 陸上自衛隊 東部方面隊 十条駐屯地,2782,,,0,,https://www2.njss.info/organizations/proc/19,2026-08-02,東京都,国・省庁,0
裾野市役所,2770,,,0,,https://www2.njss.info/organizations/proc/4861,2026-08-02,静岡県,地方公共団体,0
最高裁判所 高松高等裁判所 徳島地方裁判所,2768,,,0,,https://www2.njss.info/organizations/proc/3982,2026-08-02,徳島県,国・省庁,0
北広島市役所,2767,,,0,,https://www2.njss.info/organizations/proc/4942,2026-08-02,北海道,地方公共団体,0
北海道庁 十勝総合振興局,2767,,,0,,https://www2.njss.info/organizations/proc/7444,2026-08-02,北海道,地方公共団体,0
高砂市役所,2761,,,0,,https://www2.njss.info/organizations/proc/4873,2026-08-02,兵庫県,地方公共団体,0
名護市役所,2759,,,0,,https://www2.njss.info/organizations/proc/5050,2026-08-02,沖縄県,地方公共団体,0
国土交通省(MLIT) 海上保安庁 第四管区,2754,,,0,,https://www2.njss.info/organizations/proc/525,2026-08-02,愛知県,国・省庁,0
厚生労働省(MHLW) 兵庫労働局,2751,,,0,,https://www2.njss.info/organizations/proc/570,2026-08-02,兵庫県,国・省庁,0
胎内市役所,2740,,,0,,https://www2.njss.info/organizations/proc/5688,2026-08-02,新潟県,地方公共団体,0
人吉市役所,2731,,,0,,https://www2.njss.info/organizations/proc/5830,2026-08-02,熊本県,地方公共団体,0
韮崎市役所,2731,,,0,,https://www2.njss.info/organizations/proc/5564,2026-08-02,山梨県,地方公共団体,0
中野市役所,2730,,,0,,https://www2.njss.info/organizations/proc/5703,2026-08-02,長野県,地方公共団体,0
神戸大学,2730,,,0,,https://www2.njss.info/organizations/proc/4769,2026-08-02,兵庫県,国・省庁,0
妙高市役所,2720,,,0,,https://www2.njss.info/organizations/proc/5685,2026-08-02,新潟県,地方公共団体,0
北斗市役所,2720,,,0,,https://www2.njss.info/organizations/proc/5493,2026-08-02,北海道,地方公共団体,0
釜石市役所,2718,,,0,,https://www2.njss.info/organizations/proc/5501,2026-08-02,岩手県,地方公共団体,0
防衛省(MOD) 陸上自衛隊 小平学校,2717,,,0,,https://www2.njss.info/organizations/proc/20,2026-08-02,東京都,国・省庁,0
弥富市役所,2709,,,0,,https://www2.njss.info/organizations/proc/5572,2026-08-02,愛知県,地方公共団体,0
栃木県警察本部,2708,,,0,,https://www2.njss.info/organizations/proc/1647,2026-08-02,栃木県,地方公共団体,0
防衛省(MOD) 陸上自衛隊 東部方面隊 霞ヶ浦駐屯地 関東補給処 用賀支処,2705,,,0,,https://www2.njss.info/organizations/proc/15,2026-08-02,東京都,国・省庁,0
財務省(MOF) 横浜税関,2705,,,0,,https://www2.njss.info/organizations/proc/410,2026-08-02,神奈川県,国・省庁,0
京都市役所 保健福祉局,2703,,,0,,https://www2.njss.info/organizations/proc/4193,2026-08-02,京都府,地方公共団体,0
厚生労働省(MHLW) 千葉労働局,2702,,,0,,https://www2.njss.info/organizations/proc/561,2026-08-02,千葉県,国・省庁,0
南国市役所,2699,,,0,,https://www2.njss.info/organizations/proc/5816,2026-08-02,高知県,地方公共団体,0
五所川原市役所,2698,,,0,,https://www2.njss.info/organizations/proc/4947,2026-08-02,青森県,地方公共団体,0
宜野湾市役所,2692,,,0,,https://www2.njss.info/organizations/proc/5049,2026-08-02,沖縄県,地方公共団体,0
国土交通省(MLIT) 東北地方整備局 秋田河川国道事務所,2689,,,0,,https://www2.njss.info/organizations/proc/1059,2026-08-02,秋田県,国・省庁,0
逗子市役所,2687,,,0,,https://www2.njss.info/organizations/proc/4773,2026-08-02,神奈川県,地方公共団体,0
津島市役所,2683,,,0,,https://www2.njss.info/organizations/proc/4839,2026-08-02,愛知県,地方公共団体,0
野々市市役所,2683,,,0,,https://www2.njss.info/organizations/proc/5697,2026-08-02,石川県,地方公共団体,0
国土交通省(MLIT) 四国地方整備局 松山河川国道事務所,2678,,,0,,https://www2.njss.info/organizations/proc/924,2026-08-02,愛媛県,国・省庁,0
本巣市役所,2677,,,0,,https://www2.njss.info/organizations/proc/5615,2026-08-02,岐阜県,地方公共団体,0
環境省(MOE) 福島地方環境事務所,2672,,,0,,https://www2.njss.info/organizations/proc/5067,2026-08-02,福島県,国・省庁,0
